LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,COLLATERAL,L_P_RATIO,L_C_RATIO,C_P_RATIO,HIGH_DEBTINC_FLAG,HAS_DEROG
35700,231128.05999999994,43026.0,DebtCon,Mgr,3.0,0.0,1.0,206.64707856,3.0,49.0,41.276637124,-195078.0,0.8297308604099847,-0.18300372158828776,-4.533956212522661,0,0
18000,55169.0,114786.0,HomeImp,Office,2.0,0.0,2.0,120.15410625,0.0,24.0,37.547732856,59617.0,0.15681354869060687,0.3019273026150259,0.5193751851271061,0,0
23200,96043.0,140090.0,DebtCon,ProfExe,21.0,0.0,0.0,162.64043049,0.0,24.0,39.205100427,44047.0,0.1656078235420087,0.5267101051149908,0.31441930187736455,0,0
12900,56798.0,71364.0,DebtCon,Other,1.0,0.0,0.0,225.58576305,0.0,9.0,33.021284072,14566.0,0.18076341012275096,0.8856240560208706,0.20410851409674347,0,0
50800,44992.0,108486.0,HomeImp,Self,6.0,0.0,0.0,204.96248827,2.0,36.0,40.771305003,63494.0,0.46826318603322087,0.8000755976942703,0.5852736758660103,0,0
13500,71698.0,93536.0,DebtCon,Other,6.0,0.0,0.0,202.46588178,2.0,19.0,42.814734648,21838.0,0.1443294560383168,0.6181884787984248,0.23347160451590832,0,0
15400,110900.0,126400.0,DebtCon,Unknown,16.0,0.0,0.0,179.56666667,1.0,18.0,34.818261819,15500.0,0.12183544303797468,0.9935483870967742,0.12262658227848101,0,0
21200,85092.0,139345.0,DebtCon,Other,9.0,0.0,1.0,87.64505947,3.0,14.0,42.13884767,54253.0,0.1521403710215652,0.3907618011907176,0.3893429975958951,0,0
4000,41700.0,76725.0,HomeImp,Other,0.5,0.0,3.0,136.13333333,0.0,15.0,34.818261819,35025.0,0.05213424568263278,0.11420413990007137,0.45650048875855326,0,0
8500,65019.0,42980.0,HomeImp,Other,7.0,0.0,1.0,76.010752573,0.0,9.0,37.659668201,26623.0,0.19776640297812936,0.6479140328697851,0.28113879003558717,0,0
31800,34302.0,77481.0,DebtCon,Other,10.0,0.0,0.0,123.46882703,1.0,24.0,33.634689054,43179.0,0.4104232005265807,0.7364691169318419,0.5572850118093468,0,0
25500,113204.0,184561.0,DebtCon,Sales,17.0,1.0,0.0,308.95819842,1.0,31.0,34.357866,71357.0,0.13816570131284509,0.3573580727889345,0.3866309783757132,0,1
9200,52531.0,66491.0,DebtCon,Mgr,11.0,0.0,0.0,122.22853426,1.0,19.0,32.657628893,13960.0,0.13836459069648524,0.6590257879656161,0.2099532267524928,0,0
16600,55912.0,81552.0,DebtCon,Other,6.0,0.0,0.0,106.51293172,0.0,7.0,36.763752672,25640.0,0.20355110849519326,0.6474258970358814,0.31440062782028644,0,0
18900,44605.0,65489.0,DebtCon,ProfExe,15.0,0.0,0.0,189.00845586,0.0,23.0,38.57108327,20884.0,0.2885980851746095,0.9049990423290557,0.3188932492479653,0,0
12000,41182.0,59947.0,HomeImp,Other,23.0,0.0,0.0,118.17993915,0.0,22.0,37.131064161,18765.0,0.20017682286019317,0.6394884092725819,0.31302650674762705,0,0
15100,140193.0,176342.0,DebtCon,Mgr,11.0,0.0,0.0,248.18841905,0.0,20.0,30.080158196,36149.0,0.08562906170963241,0.4177155661290769,0.20499370541334452,0,0
15200,77636.0,95682.0,DebtCon,ProfExe,10.0,1.0,1.0,335.84132178,1.0,41.0,37.982543748,18046.0,0.15885955561129575,0.8422919206472348,0.1886039171422002,0,1
6200,171582.0,245730.0,DebtCon,Sales,7.0,0.0,0.0,135.10893025,0.0,22.0,39.783818126,74148.0,0.0252309445326171,0.08361655068241895,0.3017458185813698,0,0
23100,42862.0,63916.0,DebtCon,Office,5.0,0.0,0.0,182.93211997,1.0,26.0,35.583789235,21054.0,0.36141185305713747,1.09717868338558,0.3294010889292196,0,0
17600,29201.0,41396.0,DebtCon,Mgr,19.0,0.0,0.0,89.20252735,1.0,16.0,23.93494584,12195.0,0.4251618513866074,1.4432144321443214,0.29459368054884527,0,0
47800,47354.0,119244.0,DebtCon,Other,7.0,0.0,1.0,128.05109065,0.0,21.0,34.818261819,71890.0,0.40085874341685956,0.664904715537627,0.6028814866995404,0,0
22900,59702.0,97591.0,HomeImp,ProfExe,16.0,0.0,0.0,398.56537894799993,0.0,24.0,22.118852085,37889.0,0.23465278560522998,0.6043970545540922,0.38824276828805937,0,0
26000,75034.0,100852.0,DebtCon,Office,10.0,0.0,0.0,152.3539807,0.0,20.0,36.356309397,25818.0,0.257803514060207,1.0070493454179255,0.25599888946178556,0,0
20500,64123.0,103728.0,DebtCon,Office,8.0,0.0,1.0,112.58226686,1.0,17.0,35.846272817,39605.0,0.19763226901126021,0.5176114127004167,0.3818159031312664,0,0
20800,46434.0,68490.0,DebtCon,Office,6.0,0.0,0.0,171.28347285,2.0,26.0,35.999296466,22056.0,0.30369396992261644,0.9430540442509975,0.3220324134910206,0,0
12900,94000.0,89235.5,DebtCon,Office,8.0,0.0,1.0,205.93333333,0.0,19.0,34.818261819,26623.0,0.17052682455753387,0.6479140328697851,0.28113879003558717,0,0
17000,73644.0,107086.0,DebtCon,ProfExe,0.0,0.0,0.0,280.45334363,2.0,20.0,37.771957848,33442.0,0.15875091048316306,0.5083428024639675,0.3122910557869376,0,0
17700,107395.0,133433.0,DebtCon,ProfExe,6.0,0.0,0.0,96.157561735,0.0,13.0,27.592277381,26038.0,0.13265084349448786,0.6797757124203088,0.19513913349771045,0,0
27900,142346.0,185057.0,DebtCon,ProfExe,9.0,0.0,1.0,155.54869901,0.0,36.0,39.397042716,42711.0,0.15076435908936164,0.6532275057947601,0.230799159177983,0,0
15700,58410.0,89082.0,DebtCon,Office,29.0,0.0,0.0,211.80567437,0.0,21.0,31.058372507,30672.0,0.1762421140073191,0.5118675013041211,0.34431198221863,0,0
13000,6793.0,47700.0,DebtCon,ProfExe,4.0,0.0,0.0,304.36666667,0.0,16.0,34.818261819,40907.0,0.27253668763102723,0.3177940205832743,0.8575890985324948,0,0
23900,70694.0,95718.0,HomeImp,Office,11.0,0.0,0.0,138.16735959,0.0,13.0,38.561206281,25024.0,0.2496918030046595,0.9550831202046036,0.26143463089492047,0,0
33000,138000.0,190000.0,DebtCon,ProfExe,22.0,0.0,0.0,188.16666667,1.0,22.0,34.818261819,52000.0,0.1736842105263158,0.6346153846153846,0.2736842105263158,0,0
22600,41920.0,70383.0,DebtCon,Office,5.0,0.0,0.0,178.78664033,1.0,26.0,36.098694125,28463.0,0.3211002656891579,0.7940132803991147,0.4044016310756859,0,0
31900,104092.0,143832.0,DebtCon,Other,15.0,0.0,0.0,235.20181946,1.0,40.0,43.691524423,39740.0,0.2217865287279604,0.8027176648213387,0.27629456588241835,0,0
19600,109500.0,136000.0,DebtCon,ProfExe,12.0,2.0,0.0,183.96666667,3.0,32.0,34.818261819,26500.0,0.14411764705882352,0.7396226415094339,0.1948529411764706,0,1
22800,65019.0,146840.0,Unknown,Unknown,7.0,0.0,0.0,173.46666667,1.0,20.0,14.800087156,26623.0,0.15527104331244893,0.6479140328697851,0.28113879003558717,0,0
12000,46000.0,60200.0,DebtCon,Other,4.0,0.0,0.0,176.5,0.0,14.0,34.818261819,14200.0,0.19933554817275748,0.8450704225352113,0.23588039867109634,0,0
26300,65019.0,45913.0,DebtCon,Other,7.0,0.0,0.0,92.577224078,1.0,13.0,27.924000892,26623.0,0.5728225121425304,0.6479140328697851,0.28113879003558717,0,0
10200,77571.0,102732.0,HomeImp,ProfExe,6.0,0.0,0.0,100.62966346,0.0,34.0,37.361513569,25161.0,0.09928746641747459,0.4053892929533802,0.24491881789510572,0,0
9900,60488.0,75507.0,HomeImp,Other,3.0,0.0,0.0,239.43363997,1.0,17.0,38.473075274,15019.0,0.1311136715801184,0.6591650575937146,0.1989087104506867,0,0
7400,138033.0,163162.0,HomeImp,ProfExe,11.0,0.0,0.0,224.84704249,0.0,19.0,21.057574023,25129.0,0.04535369755212611,0.29448048071948746,0.15401257645775365,0,0
14900,65303.0,84590.0,DebtCon,Office,6.0,0.0,0.0,121.06495368,1.0,19.0,22.576823939,19287.0,0.17614375221657405,0.7725410898532691,0.2280056744296016,0,0
8900,60782.0,100000.0,HomeImp,ProfExe,14.0,0.0,5.0,129.86666667,0.0,36.0,34.818261819,39218.0,0.089,0.22693661073996635,0.39218,0,0
21200,130373.0,204384.0,HomeImp,ProfExe,13.0,0.0,0.0,197.04446062,0.0,21.0,35.204434527,74011.0,0.10372631908564271,0.2864439069867993,0.3621173868795992,0,0
29900,22000.0,89235.5,DebtCon,Other,2.0,2.0,0.0,81.133333333,8.0,10.0,34.818261819,26623.0,0.17052682455753387,0.6479140328697851,0.28113879003558717,0,1
23100,109498.0,156191.0,DebtCon,Mgr,15.0,0.0,0.0,186.20199627,0.0,25.0,33.794211606,46693.0,0.14789584547124995,0.49472083609962947,0.2989480827960638,0,0
20800,155315.0,192038.0,DebtCon,ProfExe,11.0,0.0,0.0,114.48219764,0.0,23.0,29.891571941,36723.0,0.10831189660379717,0.566402527026659,0.1912277778356367,0,0
16900,65019.0,51549.0,DebtCon,Office,1.0,0.0,0.0,75.413745563,1.0,8.0,40.628199233,26623.0,0.32784341112339715,0.6479140328697851,0.28113879003558717,0,0
20800,56597.0,79582.0,DebtCon,Mgr,9.0,1.0,0.0,67.691938554,3.0,27.0,36.06123372,22985.0,0.2613656354452012,0.9049380030454645,0.28882159282249753,0,1
21500,100727.0,146904.0,HomeImp,ProfExe,11.0,0.0,0.0,153.22388819,1.0,23.0,34.965962753,46177.0,0.14635408157708435,0.4655997574550101,0.3143345313946523,0,0
11300,77846.0,101984.0,HomeImp,ProfExe,5.0,0.0,0.0,112.38484554,1.0,27.0,28.298733642,24138.0,0.1108016943834327,0.4681415195956583,0.23668418575462818,0,0
20000,23140.0,47548.0,DebtCon,Other,1.0,0.0,0.0,322.00459581,1.0,24.0,35.459509616,24408.0,0.42062757634390513,0.8194034742707309,0.5133338941701018,0,0
26500,84769.0,127773.0,DebtCon,Other,2.0,0.0,0.0,190.86047721,2.0,25.0,42.031639133,43004.0,0.20739905926917268,0.6162217468142498,0.3365656281060944,0,0
13600,18232.0,75898.0,DebtCon,ProfExe,19.0,0.0,2.0,398.56537894799993,0.0,12.0,21.260894854,57666.0,0.17918785738754645,0.2358408767731419,0.7597828664786951,0,0
16800,144756.0,183810.0,DebtCon,Mgr,11.0,0.0,0.0,243.54225494,0.0,20.0,26.733982835,39054.0,0.09139872694630324,0.430173605776617,0.21246939774767423,0,0
12800,111000.0,124500.0,DebtCon,Sales,7.0,1.0,0.0,203.9,2.0,40.0,34.818261819,13500.0,0.10281124497991968,0.9481481481481482,0.10843373493975904,0,1
28100,32470.0,54522.0,DebtCon,Other,29.940999999999985,0.0,0.0,295.49668351,0.0,23.0,38.7994829,22052.0,0.515388283628627,1.2742608380192273,0.40446058471809543,0,0
14500,49348.0,68000.0,DebtCon,Office,0.2,0.0,0.0,178.6,0.0,25.0,34.818261819,18652.0,0.21323529411764705,0.7773965258417328,0.2742941176470588,0,0
18400,43188.0,68876.0,DebtCon,Other,7.0,0.0,0.0,199.00057602,6.0,25.0,41.006103287,25688.0,0.2671467564899239,0.7162877608221738,0.37296010221267206,0,0
12300,33061.0,46277.0,DebtCon,Other,8.0,0.0,1.0,154.8992783,7.0,28.0,39.701782857,13216.0,0.26579078159777,0.9306900726392252,0.28558463167448195,0,0
29400,109457.0,145453.0,DebtCon,Other,15.0,0.0,0.0,222.85871099,1.0,40.0,40.697418457,35996.0,0.20212714760094325,0.8167574174908323,0.24747512942325012,0,0
3900,52825.0,63000.0,DebtCon,ProfExe,8.0,0.0,4.0,171.66666667,1.0,31.0,34.818261819,10175.0,0.06190476190476191,0.3832923832923833,0.16150793650793652,0,0
22400,95539.0,124566.0,HomeImp,Mgr,9.0,0.0,0.0,140.69550244,1.0,24.0,31.86981041,29027.0,0.17982435014369894,0.7716953181520653,0.23302506301880127,0,0
15000,65019.0,87360.0,DebtCon,Office,28.0,0.0,0.0,323.63333333,0.0,16.0,34.818261819,26623.0,0.1717032967032967,0.6479140328697851,0.28113879003558717,0,0
19200,68902.0,98737.0,DebtCon,Office,1.0,0.0,0.0,166.81657408,4.0,19.0,33.035075976,29835.0,0.19445597901495892,0.6435394670688789,0.30216636114121354,0,0
14600,59658.0,80384.0,DebtCon,Unknown,8.0,0.0,0.0,173.46666667,1.0,20.0,25.192869401,20726.0,0.1816281847133758,0.7044292193380295,0.2578373805732484,0,0
6800,65019.0,27410.0,HomeImp,Mgr,6.0,1.0,0.0,2.0333333333,1.0,5.0,34.818261819,26623.0,0.24808464064210142,0.6479140328697851,0.28113879003558717,0,1
9300,65019.0,55350.0,HomeImp,Other,9.0,0.0,0.0,308.34033176,2.0,13.0,33.635525403,26623.0,0.16802168021680217,0.6479140328697851,0.28113879003558717,0,0
36500,18101.0,42320.0,DebtCon,Mgr,7.0,0.0,0.0,49.746202815,0.0,7.0,36.501009332,24219.0,0.8559897413865227,1.5070812172261447,0.5722826086956522,0,0
11100,52028.0,77316.0,HomeImp,Other,7.0,0.0,2.0,194.48489733,1.0,12.0,30.797674365,25288.0,0.14356666149309327,0.438943372350522,0.3270733095348958,0,0
25300,118744.0,153552.0,DebtCon,Office,5.0,0.0,0.0,307.87619897,1.0,35.0,43.469263374,34808.0,0.16476503073877252,0.7268444035853827,0.2266854225278733,0,0
17000,27088.0,166437.0,HomeImp,Self,7.0,0.0,0.0,306.67417105,0.0,27.0,26.156717881,113310.33999999991,0.10214074995343583,0.1219958521410272,0.8372477273683135,0,0
13900,88746.0,108160.0,HomeImp,Mgr,9.0,0.0,0.0,234.94895108,0.0,25.0,30.951437369,19414.0,0.12851331360946747,0.7159781600906562,0.17949334319526628,0,0
27500,137900.0,184000.0,DebtCon,Office,10.0,0.0,0.0,173.46666667,0.0,0.0,34.818261819,46100.0,0.14945652173913043,0.596529284164859,0.2505434782608696,0,0
24400,61260.0,103842.0,DebtCon,ProfExe,1.0,0.0,0.0,179.5402847,0.0,26.0,33.590455142,42582.0,0.23497236185743725,0.5730120708280494,0.41006529150054893,0,0
24200,49798.0,67458.0,DebtCon,Other,6.0,0.0,0.0,68.931110225,2.0,18.0,36.46436586,17660.0,0.35874173559844647,1.3703284258210646,0.26179252275489934,0,0
50000,44000.0,59000.0,DebtCon,Office,12.0,0.0,1.0,102.5,2.0,26.0,34.818261819,15000.0,0.847457627118644,2.6498646454383787,0.2542372881355932,0,0
32800,37231.0,80347.0,DebtCon,Other,9.0,0.0,0.0,113.93659292,1.0,24.0,32.170019623,43116.0,0.40822930538788005,0.7607384729566751,0.5366224003385316,0,0
8000,49685.0,81020.0,HomeImp,Other,2.0,0.0,3.0,129.3624659,0.0,15.0,47.000975215,31335.0,0.09874105159219945,0.2553055688527206,0.38675635645519624,1,0
25700,32039.0,54499.0,DebtCon,Other,15.0,0.0,0.0,114.8074121,2.0,24.0,31.142957048,22460.0,0.47156828565661757,1.1442564559216384,0.41211765353492724,0,0
13200,155478.0,183646.0,HomeImp,Office,5.0,0.0,0.0,196.24137089,1.0,50.0,35.602875363,28168.0,0.07187741633359833,0.46861687020732745,0.15338205024884832,0,0
45000,65019.0,76673.0,HomeImp,Office,11.0,0.0,0.0,297.3,0.0,13.0,34.818261819,26623.0,0.5869080380316408,0.6479140328697851,0.28113879003558717,0,0
17100,91502.0,113251.0,DebtCon,Other,18.0,0.0,0.0,289.95440059,0.0,16.0,24.458320606,21749.0,0.15099204422036008,0.7862430456572715,0.19204245437126383,0,0
24700,53925.0,83056.0,DebtCon,Mgr,4.0,0.0,0.0,251.1883928,2.0,25.0,34.889241727,29131.0,0.2973897129647467,0.8478939960866431,0.35073926025813906,0,0
12200,57112.0,76050.0,DebtCon,Other,1.0,0.0,0.0,235.22926877,0.0,9.0,35.113185331,18938.0,0.16042077580539119,0.6442074136656458,0.24902038132807364,0,0
14300,67018.0,81805.0,DebtCon,Other,1.0,0.0,0.0,253.59245092,3.0,25.0,30.686218746,14787.0,0.1748059409571542,0.9670656657875161,0.1807591223030377,0,0
21800,80092.0,98561.0,DebtCon,Mgr,5.0,0.0,0.0,73.317930125,7.0,24.0,37.138283972,18469.0,0.22118282079118515,1.180356272673128,0.18738649161433021,0,0
9500,36114.0,45654.0,DebtCon,Office,0.0,0.0,0.0,83.333291772,0.0,9.0,25.343478449,9540.0,0.20808691461865336,0.9958071278825996,0.20896307004862663,0,0
11000,63975.0,235000.0,HomeImp,ProfExe,4.0,4.0,0.0,123.76666667,1.0,17.0,34.818261819,113310.33999999991,0.04680851063829787,0.06431808215173221,0.7277659574468085,0,1
10000,41949.0,51684.0,DebtCon,Other,15.0,0.0,0.0,84.123450947,0.0,12.0,31.267318776,9735.0,0.19348347651110595,1.027221366204417,0.18835616438356165,0,0
17500,17889.0,94453.0,DebtCon,Other,19.0,0.0,0.0,244.3562274,2.0,41.0,35.744770886,76564.0,0.1852773337003589,0.22856695052505094,0.8106042158533874,0,0
13700,89345.0,105590.0,DebtCon,ProfExe,6.0,0.0,0.0,201.04240208,2.0,37.0,43.471677292,16245.0,0.12974713514537362,0.8433364112034473,0.15384979638223317,0,0
20800,51562.0,99997.0,DebtCon,Office,1.0,0.0,4.0,168.31457712,0.0,47.0,35.231392707,48435.0,0.20800624018720562,0.4294415195623,0.4843645309359281,0,0
12600,37699.0,59874.0,HomeImp,Other,22.0,0.0,0.0,114.23595157,0.0,23.0,38.682676037,22175.0,0.2104419280489027,0.5682074408117249,0.37036109162574743,0,0
25500,26603.0,64347.0,Unknown,Office,1.0,0.0,0.0,117.43236504,1.0,6.0,39.257912029,37744.0,0.39628887127605017,0.6756040695209835,0.5865696924487545,0,0
27600,65019.0,117581.0,DebtCon,Mgr,10.0,0.0,0.0,165.00583942,0.0,27.0,34.998727775,26623.0,0.23473180190677065,0.6479140328697851,0.28113879003558717,0,0
11600,44623.0,89235.5,HomeImp,ProfExe,13.0,4.0,2.0,178.09322168,0.0,29.0,21.334651908,26623.0,0.17052682455753387,0.6479140328697851,0.28113879003558717,0,1
39500,65019.0,50000.0,DebtCon,Other,7.0,0.0,0.0,51.766666667,0.0,14.0,34.818261819,26623.0,0.79,0.6479140328697851,0.28113879003558717,0,0
18500,10934.0,66367.0,DebtCon,Sales,1.0,0.0,0.0,326.56732823,0.0,5.0,38.151671011,55433.0,0.27875299471122694,0.33373622210596576,0.8352494462609429,0,0
43000,18388.0,64896.0,DebtCon,Other,20.0,0.0,0.0,207.06646325,0.0,31.0,40.77787713,46508.0,0.6625986193293886,0.9245721166250968,0.716654339250493,0,0
15000,40772.0,62025.0,HomeImp,Other,7.0,0.0,1.0,120.6,2.0,19.0,34.818261819,21253.0,0.2418379685610641,0.7057827130287488,0.342652156388553,0,0
5500,65019.0,13770.0,HomeImp,Mgr,5.0,0.0,1.0,167.36666667,1.0,8.0,34.818261819,26623.0,0.39941902687000724,0.6479140328697851,0.28113879003558717,0,0
17000,70039.0,100993.0,HomeImp,ProfExe,7.0,0.0,0.0,261.91131698,1.0,11.0,36.56433032,30954.0,0.1683284980147139,0.5492020417393552,0.3064964898557326,0,0
11700,69100.0,85000.0,DebtCon,Mgr,3.8,3.0,0.0,80.1,0.0,22.0,34.818261819,15900.0,0.1376470588235294,0.7358490566037735,0.18705882352941178,0,1
5000,100882.0,102700.0,HomeImp,Mgr,5.0,0.0,1.0,58.866666667,0.0,16.0,34.818261819,1818.0,0.04868549172346641,2.6498646454383787,0.017702044790652384,0,0
13300,25698.0,58760.0,HomeImp,Self,15.0,0.0,0.0,147.91098236,1.0,10.0,30.962076653,33062.0,0.22634445200816883,0.40227451454842417,0.5626616746085773,0,0
10300,54925.0,84078.0,HomeImp,Other,2.0,0.0,1.0,189.69527288,0.0,13.0,29.133697408,29153.0,0.12250529270439355,0.3533084073680239,0.3467375532243869,0,0
17400,45861.0,61256.0,DebtCon,Other,7.0,0.0,0.0,132.01922665,3.0,48.0,30.186567466,15395.0,0.2840538069740107,1.1302370899642742,0.2513223194462583,0,0
50500,70318.0,172288.0,HomeImp,Other,0.0,0.0,1.0,106.20109859,1.0,13.0,25.845263881,101970.0,0.2931138558692422,0.4952436991271943,0.5918578194650818,0,0
9700,29094.0,51990.0,Unknown,Other,29.940999999999985,0.0,0.0,246.19523933,0.0,19.0,20.743364711,22896.0,0.18657434121946528,0.42365478686233404,0.44039238315060586,0,0
25900,58000.0,95000.0,Unknown,Self,3.0,0.0,1.0,34.666666667,6.0,28.0,34.818261819,37000.0,0.27263157894736845,0.7,0.3894736842105263,0,0
17100,27842.0,74459.0,HomeImp,Other,7.0,0.0,0.0,248.71878008,0.0,49.0,44.552154152,46617.0,0.2296565895324944,0.3668189716197954,0.6260760955693737,0,0
11300,124205.0,196124.0,HomeImp,Office,0.0,0.0,1.0,332.72338954,0.0,15.0,40.120168319,71919.0,0.05761660989985927,0.15712120580097053,0.36670167852990965,0,0
15300,88251.0,103063.0,HomeImp,Other,18.0,0.0,0.0,127.56618833,3.0,23.0,28.171777473,14812.0,0.14845288803935458,1.03294625978936,0.14371792010711895,0,0
7000,74795.0,99149.0,HomeImp,Other,1.0,0.0,1.0,175.57144277,0.0,32.0,34.449664673,24354.0,0.0706008129179316,0.2874271166954094,0.24563031397190088,0,0
13400,65662.0,92050.0,DebtCon,Other,2.0,0.0,0.0,20.759215295,1.0,3.0,42.009390078,26388.0,0.14557305812058663,0.5078065787479157,0.2866702878870179,0,0
18200,49653.0,159076.0,DebtCon,ProfExe,20.0,0.0,0.0,231.54972268,0.0,27.0,20.415931614,109423.0,0.1144107219190827,0.16632700620527677,0.6878661771731751,0,0
20700,110307.0,140902.0,DebtCon,Office,13.0,0.0,1.0,243.32391625,0.0,24.0,41.336740097,30595.0,0.14691061872791017,0.6765811407092662,0.21713673333238706,0,0
9200,46707.0,60000.0,DebtCon,Mgr,4.0,0.0,0.0,192.8,2.0,17.0,34.818261819,13293.0,0.15333333333333332,0.6920935830888437,0.22155,0,0
14800,43983.0,60826.0,DebtCon,Unknown,4.0,1.0,1.0,113.89796663,1.0,9.0,27.108081708,16843.0,0.2433170025975734,0.8787033188861841,0.27690461315884657,0,1
3000,47000.0,82700.0,HomeImp,ProfExe,10.0,0.0,1.0,262.16666667,5.0,26.0,34.818261819,35700.0,0.036275695284159616,0.08403361344537816,0.4316807738814994,0,0
14300,65019.0,29115.0,DebtCon,Other,14.0,0.0,0.0,82.066405167,2.0,7.0,32.76978633,26623.0,0.4911557616348961,0.6479140328697851,0.28113879003558717,0,0
24300,21660.0,48475.0,DebtCon,Other,26.0,0.0,0.0,102.78283553,0.0,10.0,23.247958281,26815.0,0.5012893243940175,0.9062092112623532,0.5531717380092831,0,0
12000,102109.0,121229.0,DebtCon,Unknown,2.0,0.0,0.0,104.48259122,0.0,25.0,34.767288887,19120.0,0.09898621616939841,0.6276150627615062,0.15771803776324148,0,0
15600,92789.0,123455.0,DebtCon,Other,13.0,0.0,0.0,176.73493223,0.0,26.0,36.544273113,30666.0,0.12636183224656758,0.5087067110154568,0.24839820177392571,0,0
15100,65019.0,32289.0,DebtCon,Other,13.0,0.0,0.0,81.954054827,1.0,9.0,33.534708383,26623.0,0.4676515221902196,0.6479140328697851,0.28113879003558717,0,0
16800,44983.0,65000.0,DebtCon,Sales,4.0,2.0,1.0,77.033333333,6.0,43.0,34.818261819,20017.0,0.25846153846153846,0.8392866063845731,0.30795384615384613,0,1
24000,17575.0,50375.0,DebtCon,Other,23.0,0.0,0.0,135.76405083,0.0,11.0,22.981005101,32800.0,0.47642679900744417,0.7317073170731707,0.6511166253101737,0,0
25100,28244.0,48375.0,DebtCon,Other,28.0,0.0,0.0,303.09508449,1.0,13.0,31.688818252,20131.0,0.5188630490956072,1.2468332422631763,0.41614470284237726,0,0
24500,65019.0,149489.0,Unknown,Unknown,7.0,0.0,0.0,173.46666667,1.0,20.0,15.443486052,26623.0,0.1638916575801564,0.6479140328697851,0.28113879003558717,0,0
11000,63314.0,69285.0,DebtCon,ProfExe,15.0,0.0,0.0,244.01777452,3.0,32.0,36.542570221,5971.0,0.1587645233456015,1.8422374811589348,0.08618026989968969,0,0
19000,46300.0,72000.0,DebtCon,ProfExe,5.0,1.0,1.0,215.03333333,6.0,24.0,34.818261819,25700.0,0.2638888888888889,0.7392996108949417,0.35694444444444445,0,1
23200,62811.0,99320.0,DebtCon,Office,3.0,0.0,0.0,166.86109892,1.0,21.0,36.071271567,36509.0,0.23358840112766815,0.635459749650771,0.3675896093435361,0,0
32800,189564.0,289635.4099999999,DebtCon,Other,27.0,0.0,0.0,155.53689674,0.0,23.0,38.05331686,107164.0,0.11053894475748834,0.3060729349408383,0.36115230109730123,0,0
19200,73339.0,95426.0,DebtCon,Office,1.0,0.0,0.0,169.97974973,4.0,19.0,33.299295759,22087.0,0.20120302642885587,0.8692896273826233,0.23145683566323644,0,0
21000,52411.0,90031.0,Unknown,ProfExe,5.0,2.0,1.0,90.425474601,3.0,24.0,41.966249467,37620.0,0.23325299063655852,0.5582137161084529,0.41785607179749196,0,1
22200,45148.0,85341.0,HomeImp,Other,24.0,0.0,0.0,275.60104104,1.0,7.0,23.461608751,40193.0,0.2601328786866805,0.55233498370363,0.47096940509251123,0,0
26300,25530.0,79885.0,DebtCon,Other,7.0,1.0,1.0,105.6387889,2.0,26.0,29.928636834,54355.0,0.32922325843399886,0.48385613099070923,0.6804155974212931,0,1
27000,50375.0,70656.0,DebtCon,Other,8.0,0.0,0.0,125.71604137,1.0,20.0,43.133844895,20281.0,0.382133152173913,1.3312953010206596,0.2870386096014493,0,0
6700,66587.0,70710.0,DebtCon,ProfExe,9.0,1.0,0.0,43.923382631,1.0,24.0,39.738576265,4123.0,0.0947532173667091,1.6250303177298084,0.058308584358648,0,1
